datetime,year,month,day,time_hour,wind_spd_km_h,stn_press_k_pa,wind_dir_deg,avg_air_rh_1m,lat,lon,altitude,azimuth
2024-07-08T11:00:00Z,2024,07,08,11:00:00,9,101.29,210,62.0625,69.57,-138.91,0.06465494242777331,-2.743777549714835
2024-07-08T12:00:00Z,2024,07,08,12:00:00,7,101.29,150,57.963499999999996,69.57,-138.91,0.109654695265692,-2.5052131032249787
2024-07-08T13:00:00Z,2024,07,08,13:00:00,8,101.27,140,56.543499999999995,69.57,-138.91,0.17201915315360286,-2.2691374443683814
2024-07-08T14:00:00Z,2024,07,08,14:00:00,6,101.28,170,50.4655,69.57,-138.91,0.24814944868777744,-2.0343072670340576
2024-07-08T15:00:00Z,2024,07,08,15:00:00,0,101.29,NA,46.742999999999995,69.57,-138.91,0.3338410449344173,-1.79804785036916
2024-07-08T16:00:00Z,2024,07,08,16:00:00,10,101.27,330,51.078,69.57,-138.91,0.42439308036632256,-1.5563971238018135
2024-07-08T17:00:00Z,2024,07,08,17:00:00,13,101.24,340,56.8565,69.57,-138.91,0.5145646423102822,-1.30441031650392
2024-07-08T18:00:00Z,2024,07,08,18:00:00,12,101.21,330,42.274,69.57,-138.91,0.5984423289742477,-1.036792812507589
2024-07-08T19:00:00Z,2024,07,08,19:00:00,13,101.2,320,62.443,69.57,-138.91,0.6693949062362391,-0.7492368767169215
2024-07-08T20:00:00Z,2024,07,08,20:00:00,8,101.19,330,62.939499999999995,69.57,-138.91,0.7204483898682524,-0.44075737096754625
2024-07-08T21:00:00Z,2024,07,08,21:00:00,6,101.19,350,65.1385,69.57,-138.91,0.7454582220360642,-0.11630189860854756
2024-07-08T22:00:00Z,2024,07,08,22:00:00,10,101.16,330,63.588,69.57,-138.91,0.7409636147190328,0.212919981328338
2024-07-08T23:00:00Z,2024,07,08,23:00:00,10,101.14,360,46.726,69.57,-138.91,0.707600783232869,0.5335337981776266
2024-07-09T00:00:00Z,2024,07,09,00:00:00,4,101.11,140,55.974000000000004,69.57,-138.91,0.6498212673557866,0.8359721165414254
2024-07-09T01:00:00Z,2024,07,09,01:00:00,8,101.08,50,63.3485,69.57,-138.91,0.5741862330101478,1.1172584971933672
2024-07-09T02:00:00Z,2024,07,09,02:00:00,13,101.07,70,70.07300000000001,69.57,-138.91,0.4876442198094682,1.3796645316038758
2024-07-09T03:00:00Z,2024,07,09,03:00:00,4,101.06,90,84.7895,69.57,-138.91,0.3966215175290022,1.6279947973613966
2024-07-09T04:00:00Z,2024,07,09,04:00:00,6,101.05,100,93.24000000000001,69.57,-138.91,0.306815810757602,1.867544811411076
2024-07-09T05:00:00Z,2024,07,09,05:00:00,9,101.03,100,95.887,69.57,-138.91,0.22329526729325955,2.1030202365237187
2024-07-09T06:00:00Z,2024,07,09,06:00:00,14,101,110,83.7385,69.57,-138.91,0.1506175259619824,2.338032753887468
2024-07-09T07:00:00Z,2024,07,09,07:00:00,14,100.99,130,76.1365,69.57,-138.91,0.0928313699266203,2.5748493838908506
2024-07-09T08:00:00Z,2024,07,09,08:00:00,13,100.96,130,71.3295,69.57,-138.91,0.05332125570214333,2.8142913098463658
2024-07-09T09:00:00Z,2024,07,09,09:00:00,18,100.95,120,71.82,69.57,-138.91,0.03453008993388506,3.055838021218882
2024-07-09T10:00:00Z,2024,07,09,10:00:00,21,100.94,120,67.66,69.57,-138.91,0.03766411993125584,-2.9851605070379983
2024-07-09T11:00:00Z,2024,07,09,11:00:00,25,100.93,120,65.99199999999999,69.57,-138.91,0.06251564419851749,-2.744072191454665
2024-07-09T12:00:00Z,2024,07,09,12:00:00,26,100.93,120,68.024,69.57,-138.91,0.10749449234561743,-2.5053348500816743
2024-07-09T13:00:00Z,2024,07,09,13:00:00,26,100.91,110,76.733,69.57,-138.91,0.1698515440079892,-2.2691106296755725
2024-07-09T14:00:00Z,2024,07,09,14:00:00,28,100.9,100,75.3885,69.57,-138.91,0.2459820007020274,-2.0341631131336766
2024-07-09T15:00:00Z,2024,07,09,15:00:00,26,100.88,100,65.35849999999999,69.57,-138.91,0.3316752848121407,-1.7978233320485617
2024-07-09T16:00:00Z,2024,07,09,16:00:00,30,100.88,90,73.055,69.57,-138.91,0.4222257424546729,-1.556136623957983
2024-07-09T17:00:00Z,2024,07,09,17:00:00,32,100.87,100,70.636,69.57,-138.91,0.512390188960297,-1.3041701301997826
2024-07-09T18:00:00Z,2024,07,09,18:00:00,31,100.83,90,68.07849999999999,69.57,-138.91,0.5962569843595501,-1.0366467861201325
2024-07-09T19:00:00Z,2024,07,09,19:00:00,26,100.86,110,67.7715,69.57,-138.91,0.6672022796966893,-0.7492777143516458
2024-07-09T20:00:00Z,2024,07,09,20:00:00,14,100.9,130,68.684,69.57,-138.91,0.7182650459618329,-0.44108304278949495
2024-07-09T21:00:00Z,2024,07,09,21:00:00,11,100.92,120,69.39250000000001,69.57,-138.91,0.7433142029184525,-0.11697978899363023
2024-07-09T22:00:00Z,2024,07,09,22:00:00,8,100.94,120,73.6445,69.57,-138.91,0.7388926508751592,0.21189324409401303
2024-07-09T23:00:00Z,2024,07,09,23:00:00,14,100.96,110,76.843,69.57,-138.91,0.7056239798189988,0.5322358044538807
2024-07-10T00:00:00Z,2024,07,10,00:00:00,16,100.99,100,79.28,69.57,-138.91,0.6479371661611772,0.8345132967088157
2024-07-10T01:00:00Z,2024,07,10,01:00:00,20,101,100,82.26400000000001,69.57,-138.91,0.5723734274130958,1.1157373634693435
2024-07-10T02:00:00Z,2024,07,10,02:00:00,24,101.03,100,88.78999999999999,69.57,-138.91,0.4858704951848664,1.3781500071971875
2024-07-10T03:00:00Z,2024,07,10,03:00:00,24,101.05,110,93.621,69.57,-138.91,0.3948521885363691,1.6265302741108614
2024-07-10T04:00:00Z,2024,07,10,04:00:00,24,101.1,110,93.905,69.57,-138.91,0.3050189712468176,1.866158848233068
2024-07-10T05:00:00Z,2024,07,10,05:00:00,21,101.11,110,92.7835,69.57,-138.91,0.2214447801167163,2.101735732639023
2024-07-10T06:00:00Z,2024,07,10,06:00:00,26,101.13,110,92.441,69.57,-138.91,0.148694955961523,2.336872409529919
2024-07-10T07:00:00Z,2024,07,10,07:00:00,27,101.17,110,93.03,69.57,-138.91,0.09082740115100126,2.5738373340029934
2024-07-10T08:00:00Z,2024,07,10,08:00:00,23,101.19,120,94.857,69.57,-138.91,0.05123639680720263,2.8134512921016075
2024-07-10T09:00:00Z,2024,07,10,09:00:00,28,101.23,120,92.6645,69.57,-138.91,0.03237405346503474,3.0551890440300205
2024-07-10T10:00:00Z,2024,07,10,10:00:00,30,101.24,110,92.0345,69.57,-138.91,0.03545342586125093,-2.9856090436345535
2024-07-10T11:00:00Z,2024,07,10,11:00:00,30,101.25,110,91.2855,69.57,-138.91,0.06026974161985119,-2.744323532356035
2024-07-10T12:00:00Z,2024,07,10,12:00:00,28,101.25,110,85.873,69.57,-138.91,0.10523149683004138,-2.505404739961219
2024-07-10T13:00:00Z,2024,07,10,13:00:00,31,101.23,110,85.219,69.57,-138.91,0.16758487180555845,-2.2690246869026587
2024-07-10T14:00:00Z,2024,07,10,14:00:00,29,101.24,110,82.2875,69.57,-138.91,0.24371863948752864,-2.033953853553769
2024-07-10T15:00:00Z,2024,07,10,15:00:00,30,101.24,110,82.4875,69.57,-138.91,0.32941573377887756,-1.7975289613879464
2024-07-10T16:00:00Z,2024,07,10,16:00:00,33,101.22,110,81.7795,69.57,-138.91,0.4199653454649961,-1.5558028049270565
2024-07-10T17:00:00Z,2024,07,10,17:00:00,35,101.22,110,80.3135,69.57,-138.91,0.5101217702154527,-1.3038547845800044
2024-07-10T18:00:00Z,2024,07,10,18:00:00,27,101.21,120,78.8905,69.57,-138.91,0.5939750600137925,-1.0364261879160717
2024-07-10T19:00:00Z,2024,07,10,19:00:00,11,101.21,160,83.9755,69.57,-138.91,0.6649089772891333,-0.7492482496742904
2024-07-10T20:00:00Z,2024,07,10,20:00:00,8,101.2,190,85.93549999999999,69.57,-138.91,0.7159761016348163,-0.44134762823964585
2024-07-10T21:00:00Z,2024,07,10,21:00:00,13,101.2,130,84.334,69.57,-138.91,0.7410598811811113,-0.11761093694282772
2024-07-10T22:00:00Z,2024,07,10,22:00:00,NA,NA,NA,76.515,69.57,-138.91,0.7367079591840453,0.21089574635747912
2024-07-10T23:00:00Z,2024,07,10,23:00:00,NA,NA,NA,73.79499999999999,69.57,-138.91,0.7035317707719223,0.5309499898716696
2024-07-11T00:00:00Z,2024,07,11,00:00:00,NA,NA,NA,80.521,69.57,-138.91,0.6459374183480937,0.8330531512930691
2024-07-11T01:00:00Z,2024,07,11,01:00:00,NA,NA,NA,85.364,69.57,-138.91,0.5704454586811748,1.114206160844082
2024-07-11T02:00:00Z,2024,07,11,02:00:00,17,101.23,120,90.89750000000001,69.57,-138.91,0.4839821790209891,1.3766210981837823
2024-07-11T03:00:00Z,2024,07,11,03:00:00,25,101.22,120,95.2755,69.57,-138.91,0.3929685775962762,1.625050608724328
2024-07-11T04:00:00Z,2024,07,11,04:00:00,28,101.23,120,96.0555,69.57,-138.91,0.3031078240013514,1.864759768155844
2024-07-11T05:00:00Z,2024,07,11,05:00:00,NA,NA,NA,94.487,69.57,-138.91,0.21947975168817327,2.1004424077875297
2024-07-11T06:00:00Z,2024,07,11,06:00:00,21,101.19,110,90.50399999999999,69.57,-138.91,0.14665766117738144,2.335709494127447
2024-07-11T07:00:00Z,2024,07,11,07:00:00,22,101.21,110,87.858,69.57,-138.91,0.08870889842152162,2.5728306475648597
2024-07-11T08:00:00Z,2024,07,11,08:00:00,23,101.22,110,85.18950000000001,69.57,-138.91,0.04903788641589726,2.812625889044415
2024-07-11T09:00:00Z,2024,07,11,09:00:00,21,101.23,110,80.019,69.57,-138.91,0.03010615941552528,3.054564704086194
2024-07-11T10:00:00Z,2024,07,11,10:00:00,17,101.24,120,77.1745,69.57,-138.91,0.03313361639840104,-2.9860228330384757
2024-07-11T11:00:00Z,2024,07,11,11:00:00,13,101.25,130,74.42949999999999,69.57,-138.91,0.05791822765393715,-2.7445306001860965
2024-07-11T12:00:00Z,2024,07,11,12:00:00,8,101.25,120,72.488,69.57,-138.91,0.10286677706699449,-2.5054219014122316
2024-07-11T13:00:00Z,2024,07,11,13:00:00,3,101.24,240,71.68100000000001,69.57,-138.91,0.16522026033602932,-2.268878849102609
2024-07-11T14:00:00Z,2024,07,11,14:00:00,7,101.22,140,68.1045,69.57,-138.91,0.2413605235134856,-2.03367882153609
2024-07-11T15:00:00Z,2024,07,11,15:00:00,8,101.21,130,62.098,69.57,-138.91,0.3270635659303356,-1.7971641578994364
2024-07-11T16:00:00Z,2024,07,11,16:00:00,8,101.2,120,68.793,69.57,-138.91,0.41761306336155113,-1.5553951469162046
2024-07-11T17:00:00Z,2024,07,11,17:00:00,6,101.19,130,53.9795,69.57,-138.91,0.5077605475766197,-1.303463778686006
2024-07-11T18:00:00Z,2024,07,11,18:00:00,12,101.18,120,52.817,69.57,-138.91,0.5915976943796611,-1.036130468692128
2024-07-11T19:00:00Z,2024,07,11,19:00:00,24,101.17,120,53.368,69.57,-138.91,0.6625161007785949,-0.7491477848986599
2024-07-11T20:00:00Z,2024,07,11,20:00:00,22,101.17,120,48.4245,69.57,-138.91,0.7135825981721556,-0.441550156821515
2024-07-11T21:00:00Z,2024,07,11,21:00:00,26,101.18,120,55.919,69.57,-138.91,0.7386962002038533,-0.11819400341437002
2024-07-11T22:00:00Z,2024,07,11,22:00:00,28,101.18,120,65.5065,69.57,-138.91,0.7344103455373255,0.2099291870810983
2024-07-11T23:00:00Z,2024,07,11,23:00:00,26,101.17,130,73.5445,69.57,-138.91,0.7013248065434844,0.5296782857182915
2024-07-12T00:00:00Z,2024,07,12,00:00:00,3,101.17,170,75.9285,69.57,-138.91,0.6438225355206875,0.8315936766721763
2024-07-12T01:00:00Z,2024,07,12,01:00:00,5,101.16,110,77.608,69.57,-138.91,0.5684027412357627,1.112666826841934
2024-07-12T02:00:00Z,2024,07,12,02:00:00,16,101.14,130,82.03649999999999,69.57,-138.91,0.4819796377048413,1.37507962334383
2024-07-12T03:00:00Z,2024,07,12,03:00:00,13,101.13,130,88.922,69.57,-138.91,0.3909710477908562,1.6235574868174203
2024-07-12T04:00:00Z,2024,07,12,04:00:00,22,101.11,120,92.559,69.57,-138.91,0.3010827650032547,1.8633491311569537
2024-07-12T05:00:00Z,2024,07,12,05:00:00,26,101.1,120,87.4065,69.57,-138.91,0.21740063835626172,2.099141711269408
2024-07-12T06:00:00Z,2024,07,12,06:00:00,24,101.08,120,85.39500000000001,69.57,-138.91,0.1445061782791814,2.334545361215714
2024-07-12T07:00:00Z,2024,07,12,07:00:00,22,101.07,120,78.991,69.57,-138.91,0.08647649228639989,2.571830593871019
2024-07-12T08:00:00Z,2024,07,12,08:00:00,22,101.06,120,75.5315,69.57,-138.91,0.04672645672918362,2.8118162919310987
2024-07-12T09:00:00Z,2024,07,12,09:00:00,23,101.02,120,75.50550000000001,69.57,-138.91,0.02772724357602112,3.053966114305622
2024-07-12T10:00:00Z,2024,07,12,10:00:00,27,100.99,120,73.6365,69.57,-138.91,0.03070562654697041,-2.986400847201232
2024-07-12T11:00:00Z,2024,07,12,11:00:00,27,100.94,110,72.9225,69.57,-138.91,0.05546212561393537,-2.7446924621279964
2024-07-12T12:00:00Z,2024,07,12,12:00:00,32,100.92,110,70.734,69.57,-138.91,0.10040142814008378,-2.5053855063137096
2024-07-12T13:00:00Z,2024,07,12,13:00:00,30,100.84,90,70.3555,69.57,-138.91,0.16275885644636606,-2.2686723971729132
2024-07-12T14:00:00Z,2024,07,12,14:00:00,31,100.81,110,68.075,69.57,-138.91,0.2389088308196393,-2.0333374031965645
2024-07-12T15:00:00Z,2024,07,12,15:00:00,29,100.75,100,69.19999999999999,69.57,-138.91,0.3246199719167364,-1.7967283997368264
2024-07-12T16:00:00Z,2024,07,12,16:00:00,27,100.73,90,73.0075,69.57,-138.91,0.41517008451357623,-1.5549131954555826
2024-07-12T17:00:00Z,2024,07,12,17:00:00,33,100.68,110,71.82849999999999,69.57,-138.91,0.5053076962120473,-1.3029966844120806
2024-07-12T18:00:00Z,2024,07,12,18:00:00,28,100.67,120,66.174,69.57,-138.91,0.5891260407573891,-1.0357591602353104
2024-07-12T19:00:00Z,2024,07,12,19:00:00,30,100.59,110,68.251,69.57,-138.91,0.6600247704055517,-0.74897571059716
2024-07-12T20:00:00Z,2024,07,12,20:00:00,23,100.53,110,72.63550000000001,69.57,-138.91,0.7110856014209275,-0.4416897503498157
2024-07-12T21:00:00Z,2024,07,12,21:00:00,21,100.48,120,74.702,69.57,-138.91,0.7362241356699207,-0.1187277385337965
2024-07-12T22:00:00Z,2024,07,12,22:00:00,12,100.46,120,76.1525,69.57,-138.91,0.7320006557154345,0.20899518749478885
2024-07-12T23:00:00Z,2024,07,12,23:00:00,18,100.41,110,81.8885,69.57,-138.91,0.6990037831298607,0.5284225620628663
2024-07-13T00:00:00Z,2024,07,13,00:00:00,7,100.38,280,82.799,69.57,-138.91,0.6415930779527549,0.8301368238080328
2024-07-13T01:00:00Z,2024,07,13,01:00:00,0,100.37,NA,87.2595,69.57,-138.91,0.5662457392984156,1.111121264966416
2024-07-13T02:00:00Z,2024,07,13,02:00:00,6,100.34,140,89.418,69.57,-138.91,0.4798632873129803,1.3735273740808378
2024-07-13T03:00:00Z,2024,07,13,03:00:00,4,100.31,130,93.313,69.57,-138.91,0.38886001116818736,1.6220525693573349
2024-07-13T04:00:00Z,2024,07,13,04:00:00,4,100.29,140,95.6625,69.57,-138.91,0.29894423799424547,1.8619284729610088
2024-07-13T05:00:00Z,2024,07,13,05:00:00,0,100.25,NA,96.759,69.57,-138.91,0.21520794267685023,2.097835066973528
2024-07-13T06:00:00Z,2024,07,13,06:00:00,0,100.22,NA,90.65,69.57,-138.91,0.14224108818381134,2.3333813370390155
2024-07-13T07:00:00Z,2024,07,13,07:00:00,8,100.2,140,80.0415,69.57,-138.91,0.08413085518810612,2.570838412712605
2024-07-13T08:00:00Z,2024,07,13,08:00:00,4,100.17,310,66.537,69.57,-138.91,0.04430287912128412,2.8110236602156524
2024-07-13T09:00:00Z,2024,07,13,09:00:00,4,100.15,280,53.9025,69.57,-138.91,0.02523817788371992,3.0533943533555674
2024-07-13T10:00:00Z,2024,07,13,10:00:00,3,100.14,310,58.9495,69.57,-138.91,0.02817042416306414,-2.986742095126498
2024-07-13T11:00:00Z,2024,07,13,11:00:00,5,100.11,350,54.287499999999994,69.57,-138.91,0.05290248814152334,-2.744808225601273
2024-07-13T12:00:00Z,2024,07,13,12:00:00,7,100.08,300,51.92,69.57,-138.91,0.09783657075200244,-2.5052947706012336
2024-07-13T13:00:00Z,2024,07,13,13:00:00,6,100.03,210,47.761,69.57,-138.91,0.16020182886297823,-2.2684046603846695
2024-07-13T14:00:00Z,2024,07,13,14:00:00,6,100,310,55.074,69.57,-138.91,0.23636475774088797,-2.0329290380079725
2024-07-13T15:00:00Z,2024,07,13,15:00:00,7,100,340,56.555499999999995,69.57,-138.91,0.3220861576426755,-1.7962212239529127
2024-07-13T16:00:00Z,2024,07,13,16:00:00,12,99.97,80,64.184,69.57,-138.91,0.4126376103889768,-1.5543565614245325
2024-07-13T17:00:00Z,2024,07,13,17:00:00,8,99.93,20,53.9095,69.57,-138.91,0.5027644036449963,-1.3024531463396942
2024-07-13T18:00:00Z,2024,07,13,18:00:00,7,99.92,50,47.718,69.57,-138.91,0.5865612659621168,-1.0353118751116674
2024-07-13T19:00:00Z,2024,07,13,19:00:00,9,99.9,350,44.453500000000005,69.57,-138.91,0.6574361235137414,-0.7487315056306965
2024-07-13T20:00:00Z,2024,07,13,20:00:00,7,99.89,340,55.536,69.57,-138.91,0.7084862004147872,-0.4417656233002753
2024-07-13T21:00:00Z,2024,07,13,21:00:00,12,99.89,360,51.488,69.57,-138.91,0.7336446942372776,-0.1192109829223579
2024-07-13T22:00:00Z,2024,07,13,22:00:00,18,99.89,360,51.983000000000004,69.57,-138.91,0.729479774225837,0.20809528878233877
2024-07-13T23:00:00Z,2024,07,13,23:00:00,13,99.9,340,58.186499999999995,69.57,-138.91,0.6965694411849899,0.5271846245370225
2024-07-14T00:00:00Z,2024,07,14,00:00:00,21,99.86,350,68.156,69.57,-138.91,0.6392496539696203,0.8286844947689128
2024-07-14T01:00:00Z,2024,07,14,01:00:00,8,99.86,310,79.7575,69.57,-138.91,0.5639749664746588,1.109571341337647
2024-07-14T02:00:00Z,2024,07,14,02:00:00,0,99.86,NA,87.814,69.57,-138.91,0.4776335933100781,1.3719661113406132
2024-07-14T03:00:00Z,2024,07,14,03:00:00,7,99.82,310,85.73949999999999,69.57,-138.91,0.3866359284028681,1.6205374900920306
2024-07-14T04:00:00Z,2024,07,14,04:00:00,3,99.81,360,89.3475,69.57,-138.91,0.29669273412427183,1.860499302724759
2024-07-14T05:00:00Z,2024,07,14,05:00:00,4,99.81,130,91.05449999999999,69.57,-138.91,0.21290221295673983,2.0965238714338055
2024-07-14T06:00:00Z,2024,07,14,06:00:00,6,99.79,160,92.833,69.57,-138.91,0.1398630155119202,2.3322187188330212
2024-07-14T07:00:00Z,2024,07,14,07:00:00,8,99.78,130,83.9245,69.57,-138.91,0.08167270081542599,2.569855312881085
2024-07-14T08:00:00Z,2024,07,14,08:00:00,10,99.78,170,72.765,69.57,-138.91,0.04176796339508856,2.8102491201769637
2024-07-14T09:00:00Z,2024,07,14,09:00:00,10,99.77,130,66.1905,69.57,-138.91,0.02263986956906998,3.0528504644516374
2024-07-14T10:00:00Z,2024,07,14,10:00:00,7,99.74,160,69.39,69.57,-138.91,0.02552900899867781,-2.9870456238907477
2024-07-14T11:00:00Z,2024,07,14,11:00:00,5,99.71,170,67.55,69.57,-138.91,0.05024039614985459,-2.744877039173958
2024-07-14T12:00:00Z,2024,07,14,12:00:00,6,99.7,250,69.6115,69.57,-138.91,0.0951733500974899,-2.50514895494676
2024-07-14T13:00:00Z,2024,07,14,13:00:00,11,99.72,130,56.1745,69.57,-138.91,0.1575503669893994,-2.268075016925151
2024-07-14T14:00:00Z,2024,07,14,14:00:00,4,99.66,20,54.4995,69.57,-138.91,0.2337295176965072,-2.0324532190404976
2024-07-14T15:00:00Z,2024,07,14,15:00:00,7,99.63,340,58.0905,69.57,-138.91,0.31946334299192086,-1.795642226642357
2024-07-14T16:00:00Z,2024,07,14,16:00:00,7,99.63,340,67.3305,69.57,-138.91,0.41001685429764706,-1.5537249209014103
2024-07-14T17:00:00Z,2024,07,14,17:00:00,3,99.6,250,59.134,69.57,-138.91,0.5001318684393731,-1.3018328815379148
2024-07-14T18:00:00Z,2024,07,14,18:00:00,3,99.61,240,71.1535,69.57,-138.91,0.5839045490288886,-1.034788306245526
2024-07-14T19:00:00Z,2024,07,14,19:00:00,5,99.57,150,76.39949999999999,69.57,-138.91,0.6547513132071714,-0.7484147368833257
2024-07-14T20:00:00Z,2024,07,14,20:00:00,19,99.65,350,77.0635,69.57,-138.91,0.7057855060086448,-0.4417770829803387
2024-07-14T21:00:00Z,2024,07,14,21:00:00,14,99.64,340,76.4915,69.57,-138.91,0.7309589122078723,-0.11964266872223273
2024-07-14T22:00:00Z,2024,07,14,22:00:00,17,99.63,340,85.922,69.57,-138.91,0.7268486231235616,0.2072309498630345
2024-07-14T23:00:00Z,2024,07,14,23:00:00,10,99.68,350,84.5495,69.57,-138.91,0.6940225650702333,0.525966211449344
2024-07-15T00:00:00Z,2024,07,15,00:00:00,14,99.69,340,82.1625,69.57,-138.91,0.6367929192739065,0.8272385394116333
2024-07-15T01:00:00Z,2024,07,15,01:00:00,8,99.7,10,82.4315,69.57,-138.91,0.5615909852254263,1.1080188816242833
2024-07-15T02:00:00Z,2024,07,15,02:00:00,14,99.7,340,83.81899999999999,69.57,-138.91,0.4752910701453308,1.3703975627471503
2024-07-15T03:00:00Z,2024,07,15,03:00:00,3,99.76,10,85.993,69.57,-138.91,0.38429930842722615,1.6190138529894258
2024-07-15T04:00:00Z,2024,07,15,04:00:00,9,99.79,350,89.759,69.57,-138.91,0.2943287915411877,1.8590631008153895
2024-07-15T05:00:00Z,2024,07,15,05:00:00,9,99.83,350,89.209,69.57,-138.91,0.21048404278040628,2.0952094918683324
2024-07-15T06:00:00Z,2024,07,15,06:00:00,10,99.89,330,85.28649999999999,69.57,-138.91,0.1373726280143095,2.3310587731394983
2024-07-15T07:00:00Z,2024,07,15,07:00:00,30,99.94,320,84.6755,69.57,-138.91,0.07910278342790816,2.5688824707090063
2024-07-15T08:00:00Z,2024,07,15,08:00:00,36,99.98,330,67.667,69.57,-138.91,0.03912255700061646,2.809493763689712
2024-07-15T09:00:00Z,2024,07,15,09:00:00,42,100.06,330,66.148,69.57,-138.91,0.01993326028059936,3.052335454241044
2024-07-15T10:00:00Z,2024,07,15,10:00:00,42,100.08,340,70.6465,69.57,-138.91,0.02278241173412012,-2.987310519537667
2024-07-15T11:00:00Z,2024,07,15,11:00:00,41,100.15,330,71.5085,69.57,-138.91,0.04747695777332475,-2.74489809329981
2024-07-15T12:00:00Z,2024,07,15,12:00:00,35,100.23,320,71.6075,69.57,-138.91,0.09241293473419648,-2.5049473653669914
2024-07-15T13:00:00Z,2024,07,15,13:00:00,25,100.28,320,70.83449999999999,69.57,-138.91,0.15480567972824322,-2.267682894298686
2024-07-15T14:00:00Z,2024,07,15,14:00:00,36,100.25,340,78.896,69.57,-138.91,0.23100433996437172,-2.031909493198218
2024-07-15T15:00:00Z,2024,07,15,15:00:00,29,100.27,340,73.98949999999999,69.57,-138.91,0.31675276061390584,-1.7949910628808332
2024-07-15T16:00:00Z,2024,07,15,16:00:00,29,100.32,350,70.956,69.57,-138.91,0.40730904011841496,-1.5530180150265953
2024-07-15T17:00:00Z,2024,07,15,17:00:00,13,100.41,320,66.048,69.57,-138.91,0.4974112989691156,-1.3011356790918067
2024-07-15T18:00:00Z,2024,07,15,18:00:00,16,100.4,360,64.2135,69.57,-138.91,0.5811570799220693,-1.0341882264583002
2024-07-15T19:00:00Z,2024,07,15,19:00:00,12,100.44,10,66.7105,69.57,-138.91,0.6519715070466306,-0.7480250587777534
2024-07-15T20:00:00Z,2024,07,15,20:00:00,NA,NA,NA,60.004000000000005,69.57,-138.91,0.702984649529694,-0.4417235295115154
2024-07-15T21:00:00Z,2024,07,15,21:00:00,30,100.58,330,61.228,69.57,-138.91,0.7281678541968797,-0.1200218204061584
2024-07-15T22:00:00Z,2024,07,15,22:00:00,21,100.68,320,69.771,69.57,-138.91,0.7241081608034902,0.20640354553148757
2024-07-15T23:00:00Z,2024,07,15,23:00:00,14,100.72,320,77.3215,69.57,-138.91,0.6913639818779262,0.5247689910136452
2024-07-16T00:00:00Z,2024,07,16,00:00:00,11,100.77,340,85.189,69.57,-138.91,0.6342235761778607,0.8258007524096664
2024-07-16T01:00:00Z,2024,07,16,01:00:00,9,100.84,350,92.075,69.57,-138.91,0.5590944063244924,1.1064656679620208
2024-07-16T02:00:00Z,2024,07,16,02:00:00,4,100.88,250,87.943,69.57,-138.91,0.4728362807765366,1.3688234198853486
2024-07-16T03:00:00Z,2024,07,16,03:00:00,8,100.91,180,89.143,69.57,-138.91,0.381850708012149,1.617483229753637
2024-07-16T04:00:00Z,2024,07,16,04:00:00,0,100.96,NA,89.247,69.57,-138.91,0.2918529949212309,1.8576213166938504
2024-07-16T05:00:00Z,2024,07,16,05:00:00,8,100.95,130,89.2945,69.57,-138.91,0.20795407049345405,2.093893264290123
2024-07-16T06:00:00Z,2024,07,16,06:00:00,9,100.96,120,91.1155,69.57,-138.91,0.13477063595580233,2.3299027342085505
2024-07-16T07:00:00Z,2024,07,16,07:00:00,11,100.99,100,83.11699999999999,69.57,-138.91,0.07642189715757217,2.5679210286364262
2024-07-16T08:00:00Z,2024,07,16,08:00:00,13,101.02,110,81.71950000000001,69.57,-138.91,0.03636754423350411,2.8087586470197436
2024-07-16T09:00:00Z,2024,07,16,09:00:00,18,101.05,110,78.57849999999999,69.57,-138.91,0.01711932518833776,3.051850291831709
2024-07-16T10:00:00Z,2024,07,16,10:00:00,18,101.08,110,74.44399999999999,69.57,-138.91,0.01993169299695603,-2.987535907920269
2024-07-16T11:00:00Z,2024,07,16,11:00:00,16,101.11,110,85.0525,69.57,-138.91,0.04461330730912054,-2.744870621001323
2024-07-16T12:00:00Z,2024,07,16,12:00:00,17,101.15,110,91.321,69.57,-138.91,0.08955651545830448,-2.5046893537414734
2024-07-16T13:00:00Z,2024,07,16,13:00:00,16,101.17,100,79.773,69.57,-138.91,0.15196899431052557,-2.2672277696530134
2024-07-16T14:00:00Z,2024,07,16,14:00:00,22,101.21,70,73.956,69.57,-138.91,0.22819046846755597,-2.031297461382218
2024-07-16T15:00:00Z,2024,07,16,15:00:00,18,101.25,90,69.5155,69.57,-138.91,0.31395565468780645,-1.7942674466959372
2024-07-16T16:00:00Z,2024,07,16,16:00:00,17,101.25,90,68.672,69.57,-138.91,0.4045154010930216,-1.5522356496643923
2024-07-16T17:00:00Z,2024,07,16,17:00:00,18,101.24,110,67.702,69.57,-138.91,0.49460391220016375,-1.3003613995804408
2024-07-16T18:00:00Z,2024,07,16,18:00:00,16,101.22,110,77.4145,69.57,-138.91,0.5783200583173516,-1.03351148774398
2024-07-16T19:00:00Z,2024,07,16,19:00:00,21,101.2,110,75.822,69.57,-138.91,0.6490978857919152,-0.7475622125642261
2024-07-16T20:00:00Z,2024,07,16,20:00:00,21,101.17,110,76.7635,69.57,-138.91,0.7000847814648133,-0.4416044555006207
2024-07-16T21:00:00Z,2024,07,16,21:00:00,25,101.15,120,74.57249999999999,69.57,-138.91,0.725272611810105,-0.1203475552686272
