location_id,datetime,total_duration_above_threshold,time_of_day,week,date_utc,microclimate2
COOL4,2024-07-31T20:00:00Z,0,13:00:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T20:30:00Z,0.15,13:30:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T21:00:00Z,0,14:00:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T21:30:00Z,0.45,14:30:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T22:00:00Z,0.15,15:00:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T22:30:00Z,0,15:30:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T23:00:00Z,0.15,16:00:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-07-31T23:30:00Z,0.15,16:30:00,2024-07-28T07:00:00Z,2024-07-31,Cool
COOL4,2024-08-01T00:00:00Z,0,17:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T00:30:00Z,0,17:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T01:00:00Z,0,18:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T01:30:00Z,0,18:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T02:00:00Z,0,19:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T02:30:00Z,0,19:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T03:00:00Z,0,20:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T03:30:00Z,0,20:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T04:00:00Z,0,21:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T04:30:00Z,0,21:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T05:00:00Z,0,22:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T05:30:00Z,0,22:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T06:00:00Z,0,23:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T06:30:00Z,0,23:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T07:00:00Z,0.15,00:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T07:30:00Z,0,00:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T08:00:00Z,0,01:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T08:30:00Z,0,01:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T09:00:00Z,0,02:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T09:30:00Z,0,02:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T10:00:00Z,0,03:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T10:30:00Z,0,03:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T11:00:00Z,0,04:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T11:30:00Z,0,04:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T12:00:00Z,0,05:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T12:30:00Z,0,05:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T13:00:00Z,0,06:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T13:30:00Z,0,06:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T14:00:00Z,0,07:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T14:30:00Z,0.15,07:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T15:00:00Z,0,08:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T15:30:00Z,0,08:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T16:00:00Z,0,09:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T16:30:00Z,0,09:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T17:00:00Z,0,10:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T17:30:00Z,0.3,10:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T18:00:00Z,0.45,11:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T18:30:00Z,0,11:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T19:00:00Z,0,12:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T19:30:00Z,0,12:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T20:00:00Z,0.15,13:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T20:30:00Z,0.15,13:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T21:00:00Z,0.6,14:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T21:30:00Z,0,14:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T22:00:00Z,0,15:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T22:30:00Z,0,15:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T23:00:00Z,0.15,16:00:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-01T23:30:00Z,1.95,16:30:00,2024-07-28T07:00:00Z,2024-08-01,Cool
COOL4,2024-08-02T00:00:00Z,0.15,17:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T00:30:00Z,0.3,17:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T01:00:00Z,0,18:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T01:30:00Z,1.05,18:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T02:00:00Z,0,19:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T02:30:00Z,0,19:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T03:00:00Z,0,20:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T03:30:00Z,0,20:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T04:00:00Z,0,21:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T04:30:00Z,0,21:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T05:00:00Z,0,22:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T05:30:00Z,0,22:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T06:00:00Z,0,23:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T06:30:00Z,0,23:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T07:00:00Z,0,00:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T07:30:00Z,0,00:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T08:00:00Z,0,01:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T08:30:00Z,0,01:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T09:00:00Z,0,02:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T09:30:00Z,0,02:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T10:00:00Z,0,03:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T10:30:00Z,0,03:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T11:00:00Z,0,04:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T11:30:00Z,0,04:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T12:00:00Z,0.15,05:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T12:30:00Z,0.15,05:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T13:00:00Z,0,06:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T13:30:00Z,0,06:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T14:00:00Z,0,07:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T14:30:00Z,0,07:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T15:00:00Z,0,08:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T15:30:00Z,0,08:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T16:00:00Z,0,09:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T16:30:00Z,0,09:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T17:00:00Z,0,10:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T17:30:00Z,0,10:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T18:00:00Z,0,11:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T18:30:00Z,0,11:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T19:00:00Z,0,12:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T19:30:00Z,0,12:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T20:00:00Z,0,13:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T20:30:00Z,0,13:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T21:00:00Z,0,14:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T21:30:00Z,0,14:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T22:00:00Z,0,15:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T22:30:00Z,0,15:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T23:00:00Z,0,16:00:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-02T23:30:00Z,0,16:30:00,2024-07-28T07:00:00Z,2024-08-02,Cool
COOL4,2024-08-03T00:00:00Z,0,17:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T00:30:00Z,0,17:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T01:00:00Z,3.75,18:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T01:30:00Z,0.45,18:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T02:00:00Z,0,19:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T02:30:00Z,0.15,19:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T03:00:00Z,0,20:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T03:30:00Z,0.45,20:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T04:00:00Z,0,21:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T04:30:00Z,0.8999999999999999,21:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T05:00:00Z,0,22:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T05:30:00Z,0,22:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T06:00:00Z,0,23:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T06:30:00Z,0,23:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T07:00:00Z,0,00:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T07:30:00Z,0,00:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T08:00:00Z,0,01:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T08:30:00Z,0,01:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T09:00:00Z,0,02:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T09:30:00Z,0,02:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T10:00:00Z,0,03:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T10:30:00Z,0,03:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T11:00:00Z,0,04:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T11:30:00Z,0,04:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T12:00:00Z,0,05:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T12:30:00Z,0,05:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T13:00:00Z,0,06:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T13:30:00Z,0,06:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T14:00:00Z,0,07:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T14:30:00Z,0,07:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T15:00:00Z,0,08:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T15:30:00Z,0,08:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T16:00:00Z,0,09:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T16:30:00Z,0,09:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T17:00:00Z,0,10:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T17:30:00Z,0,10:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T18:00:00Z,0,11:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T18:30:00Z,0,11:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T19:00:00Z,4.35,12:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T19:30:00Z,1.05,12:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T20:00:00Z,0,13:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T20:30:00Z,1.2,13:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T21:00:00Z,0,14:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T21:30:00Z,0,14:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T22:00:00Z,0,15:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T22:30:00Z,0,15:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T23:00:00Z,0,16:00:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-03T23:30:00Z,0,16:30:00,2024-07-28T07:00:00Z,2024-08-03,Cool
COOL4,2024-08-04T00:00:00Z,0,17:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T00:30:00Z,0,17:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T01:00:00Z,0,18:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T01:30:00Z,0,18:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T02:00:00Z,0,19:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T02:30:00Z,0,19:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T03:00:00Z,2.1,20:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T03:30:00Z,0.3,20:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T04:00:00Z,0,21:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T04:30:00Z,0,21:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T05:00:00Z,0,22:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T05:30:00Z,0,22:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T06:00:00Z,0,23:00:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T06:30:00Z,0,23:30:00,2024-07-28T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T10:30:00Z,0,03:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T11:00:00Z,0,04:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T11:30:00Z,0,04:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T12:00:00Z,0,05:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T12:30:00Z,0,05:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T13:00:00Z,0,06:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T13:30:00Z,0,06:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T14:00:00Z,0.8999999999999999,07:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T14:30:00Z,0.3,07:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T15:00:00Z,0.45,08:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T15:30:00Z,0,08:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T16:00:00Z,0,09:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T16:30:00Z,0,09:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T17:00:00Z,0,10:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T17:30:00Z,0,10:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T18:00:00Z,0,11:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T18:30:00Z,2.55,11:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T19:00:00Z,6.8999999999999995,12:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T19:30:00Z,1.2,12:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T20:00:00Z,1.7999999999999998,13:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T20:30:00Z,0,13:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T21:00:00Z,0,14:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T21:30:00Z,0,14:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T22:00:00Z,0,15:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T22:30:00Z,0,15:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T23:00:00Z,0,16:00:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-04T23:30:00Z,0,16:30:00,2024-08-04T07:00:00Z,2024-08-04,Cool
COOL4,2024-08-05T00:00:00Z,0,17:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T00:30:00Z,0,17:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T01:00:00Z,0,18:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T01:30:00Z,0,18:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T02:00:00Z,0,19:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T02:30:00Z,0,19:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T03:00:00Z,0,20:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T03:30:00Z,0,20:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T04:00:00Z,0,21:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T04:30:00Z,0,21:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T05:00:00Z,0,22:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T05:30:00Z,0,22:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T06:00:00Z,0,23:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T06:30:00Z,0,23:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T07:00:00Z,0,00:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T07:30:00Z,0,00:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T08:00:00Z,0,01:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T08:30:00Z,0,01:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T09:00:00Z,0,02:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T09:30:00Z,0,02:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T10:00:00Z,0,03:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T10:30:00Z,0,03:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T11:00:00Z,0,04:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T11:30:00Z,0,04:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T12:00:00Z,0,05:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T12:30:00Z,0,05:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T13:00:00Z,0,06:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T13:30:00Z,0,06:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T14:00:00Z,5.55,07:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T14:30:00Z,0,07:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T15:00:00Z,0,08:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T15:30:00Z,0,08:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T16:00:00Z,0,09:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T16:30:00Z,0,09:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T17:00:00Z,0,10:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T17:30:00Z,0,10:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T18:00:00Z,0,11:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T18:30:00Z,0,11:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T19:00:00Z,0,12:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T19:30:00Z,0,12:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T20:00:00Z,0.8999999999999999,13:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T20:30:00Z,0.3,13:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T21:00:00Z,0.3,14:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T21:30:00Z,0,14:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T22:00:00Z,0,15:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T22:30:00Z,0,15:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T23:00:00Z,0,16:00:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-05T23:30:00Z,0,16:30:00,2024-08-04T07:00:00Z,2024-08-05,Cool
COOL4,2024-08-06T00:00:00Z,0,17:00:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T00:30:00Z,0.6,17:30:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T01:00:00Z,0,18:00:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T01:30:00Z,0,18:30:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T02:00:00Z,8.1,19:00:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T02:30:00Z,12.3,19:30:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T03:00:00Z,6.3,20:00:00,2024-08-04T07:00:00Z,2024-08-06,Cool
COOL4,2024-08-06T03:30:00Z,11.85,20:30:00,2024-08-04T07:00:00Z,2024-08-06,Cool
